TotalCharges,tenure,MonthlyCharges,PaymentMethod_Electronic check,InternetService_Fiber optic,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,Contract_One year,OnlineBackup_Yes,SeniorCitizen,MultipleLines_Yes
1782.4,50,35.0,False,False,False,True,True,True,False,False,False,True,0,False
5301.1,52,101.25,False,True,False,False,False,False,True,False,True,False,0,True
280.35,4,70.2,True,True,False,True,False,True,True,False,False,False,1,False
2897.95,32,90.95,True,True,False,False,False,False,False,False,False,False,1,False
3371.0,45,73.85,False,False,True,True,True,False,True,True,False,True,0,True
801.3,9,88.05,True,True,False,True,True,True,True,False,False,False,0,True
6975.25,66,105.95,False,True,False,False,False,True,True,True,True,False,1,True
257.05,3,91.85,True,True,False,True,False,False,False,False,False,False,0,True
1079.45,54,20.1,False,False,True,False,False,False,False,False,False,False,0,False
40.1,1,40.1,True,False,False,False,False,False,True,True,False,False,0,False
6997.3,64,110.3,False,True,True,False,True,False,True,True,False,True,0,True
2217.15,31,73.9,True,True,False,False,False,True,False,False,False,False,1,True
1129.1,14,89.8,False,True,False,False,False,True,False,False,False,False,0,False
979.05,12,85.15,False,True,False,False,True,True,False,False,True,False,0,False
4119.4,67,60.95,False,False,False,True,True,True,True,True,True,True,1,False
2568.55,35,72.25,True,False,False,False,True,False,True,True,False,False,0,True
3349.1,45,73.55,False,False,True,False,True,False,False,True,False,False,0,True
492.1,10,46.0,False,False,False,True,False,False,False,False,False,False,0,False
1718.95,29,58.55,False,False,False,False,True,True,False,False,False,True,1,True
605.25,24,24.6,False,False,False,False,False,False,False,False,True,False,0,True
1344.5,66,19.75,False,False,True,True,False,True,True,False,False,False,0,False
4267.15,51,86.35,False,True,False,True,True,False,False,False,True,False,0,False
1121.05,45,25.5,False,False,True,False,False,False,True,False,False,False,0,True
918.7,49,19.0,False,False,False,False,False,False,True,False,True,False,0,False
521.8,29,19.55,False,False,True,False,False,True,True,False,False,False,0,False
4469.1,40,110.1,False,True,False,True,True,True,True,True,False,True,0,True
3580.3,37,96.55,True,True,False,False,False,True,False,False,False,False,1,True
1729.35,25,69.75,True,True,False,True,False,False,False,False,False,False,0,False
1073.3,22,50.6,True,False,False,False,False,True,False,False,False,False,0,False
4566.5,72,65.6,False,False,True,True,True,True,False,True,False,True,0,False
293.3,7,40.1,False,False,False,False,False,True,False,False,False,True,0,False
2603.1,33,82.1,False,False,True,True,False,False,True,True,False,True,0,False
1783.75,23,79.1,False,True,False,False,False,True,False,True,False,True,0,False
2440.15,24,101.25,True,True,False,True,False,True,False,False,False,True,1,True
79.55,1,79.55,True,True,False,False,False,False,False,False,False,False,0,False
6322.1,69,90.65,False,False,True,True,True,False,False,True,False,True,0,True
57.4,3,20.55,False,False,False,False,False,True,False,False,True,False,0,False
4284.65,56,75.75,False,False,False,True,False,True,False,True,True,True,0,False
7138.65,65,110.0,False,True,False,True,True,True,False,True,True,False,0,True
1539.75,71,20.85,True,False,False,True,False,False,True,False,True,False,0,False
1058.1,14,80.35,False,True,False,False,False,True,False,False,False,False,1,True
123.8,2,70.15,True,True,False,False,False,True,False,False,False,False,0,False
2781.85,32,84.05,True,True,False,False,False,False,False,False,True,False,0,True
2731.0,40,67.45,True,False,False,True,True,False,False,False,False,False,0,False
20.75,1,20.75,False,False,False,True,False,False,False,False,False,False,0,False
89.1,1,89.1,True,True,False,True,False,True,False,False,False,False,0,False
497.3,7,69.9,False,True,False,False,False,True,False,False,False,False,0,False
711.15,15,51.1,True,False,False,False,False,True,True,False,False,False,0,True
1607.2,17,94.4,True,True,False,False,True,False,True,False,False,False,0,True
1490.95,19,78.25,True,True,False,True,False,True,False,False,False,True,0,False
1898.1,71,25.55,False,False,True,True,False,False,False,False,False,False,0,True
3273.95,54,60.0,False,False,True,False,True,False,True,True,False,False,0,True
2929.75,31,90.55,False,True,False,True,True,True,True,True,False,True,0,True
838.7,11,76.4,True,True,False,False,True,False,False,False,False,False,0,False
1443.65,18,84.95,True,True,False,False,False,True,False,False,False,False,1,False
7746.7,72,110.1,False,True,True,False,True,True,False,True,False,True,1,True
6951.15,71,99.65,False,True,False,False,False,True,False,False,False,True,1,True
214.75,5,45.4,False,False,False,True,False,False,False,True,False,False,1,False
2669.45,38,69.0,False,False,False,True,False,False,True,True,True,False,0,True
235.2,5,48.65,False,False,False,True,False,True,False,True,False,False,0,False
92.65,2,44.15,True,False,False,True,False,True,False,False,False,False,1,False
3103.25,52,59.85,False,False,True,False,True,False,False,False,False,False,1,True
606.25,8,75.75,True,True,False,False,False,True,False,False,False,False,1,True
5330.2,68,80.65,True,False,True,False,False,True,False,False,False,True,0,True
1403.1,69,20.55,False,False,False,True,False,True,True,False,True,False,0,False
2727.8,42,66.4,False,False,False,False,True,True,True,True,False,True,0,True
5038.45,50,100.2,False,True,True,False,False,True,False,True,False,True,0,False
19.1,1,19.1,False,False,False,False,False,True,False,False,False,False,0,False
80.3,1,80.3,True,True,False,True,True,True,True,False,False,False,1,True
1462.6,33,44.55,False,False,False,True,False,True,True,False,False,False,0,False
150.6,7,20.35,False,False,False,False,False,False,False,False,False,False,0,False
5960.5,64,91.8,True,True,False,True,True,True,True,False,False,True,0,True
74.9,1,74.9,True,True,False,False,False,True,False,False,False,False,0,False
1192.3,59,20.2,False,False,True,True,False,True,False,False,False,False,0,False
314.55,6,50.35,True,False,False,False,False,False,True,False,False,False,0,True
56.0,3,18.8,False,False,False,False,False,False,False,False,False,False,0,False
330.8,15,20.45,False,False,False,False,False,False,True,False,False,False,0,False
877.35,13,64.75,True,False,False,True,False,True,True,False,True,False,0,False
2249.1,23,98.7,False,True,False,False,False,True,False,False,False,True,0,True
2807.65,31,89.45,True,True,False,True,True,False,True,False,False,False,1,True
1696.2,29,58.75,True,False,False,True,True,True,False,True,True,True,0,False
1032.05,49,20.7,False,False,False,False,False,False,True,False,True,False,0,False
4902.8,56,85.6,False,True,False,False,False,True,True,False,False,False,0,True
4995.35,63,80.3,False,False,True,False,True,True,False,True,False,True,0,True
5034.05,63,79.8,False,False,True,True,False,False,True,True,False,False,0,True
1857.75,24,79.85,True,True,False,True,True,True,True,False,False,False,1,True
1992.85,36,54.1,False,False,False,True,False,False,True,True,True,False,1,False
751.65,9,80.85,True,True,False,False,False,True,False,False,False,False,1,False
66.95,3,24.75,True,False,False,True,False,False,False,False,False,False,0,False
1714.95,21,80.9,False,False,False,False,True,False,True,True,True,False,0,False
343.6,13,24.5,False,False,False,True,False,False,True,False,True,False,0,True
20.15,1,20.15,False,False,False,True,False,True,True,False,False,False,0,False
520.1,25,20.05,False,False,False,False,False,False,True,False,True,False,0,False
1387.45,71,19.6,False,False,True,True,False,True,True,False,False,False,0,False
7383.7,66,114.3,False,True,False,True,True,True,False,True,True,True,0,True
4483.95,45,100.3,True,True,False,False,True,True,False,False,True,True,0,False
1706.45,22,80.0,False,True,False,False,False,True,True,False,False,False,0,False
1327.4,67,20.85,False,False,False,False,False,True,True,False,True,False,0,False
5974.3,68,89.95,False,True,True,False,False,True,True,False,False,False,0,True
1397.475,0,20.0,False,False,True,False,False,False,True,False,False,False,0,False
4515.85,49,90.85,False,True,False,False,False,True,False,False,False,False,1,True
179.85,4,48.75,False,False,False,False,False,False,False,False,False,False,1,True
5040.2,63,80.0,False,False,False,True,True,False,True,True,True,True,0,True
165.0,2,79.7,False,True,False,False,False,False,True,False,False,True,0,False
422.7,21,20.35,False,False,False,True,False,True,False,False,True,False,0,False
3046.4,55,57.55,False,False,True,True,True,False,True,True,False,True,0,False
20.25,1,20.25,False,False,False,True,False,True,False,False,False,False,0,False
358.05,17,19.4,False,False,True,False,False,False,False,False,False,False,0,False
2936.25,30,100.4,False,True,False,True,True,True,False,False,False,False,0,True
1271.8,22,57.95,False,False,False,True,True,True,True,True,False,True,0,False
530.05,9,59.5,False,False,False,False,False,True,False,True,False,False,0,False
19.2,1,19.2,False,False,False,True,False,False,True,False,False,False,0,False
1808.7,21,86.5,True,True,False,False,False,True,True,False,False,False,0,True
1144.6,19,59.55,True,False,False,True,False,False,False,True,False,False,0,True
7446.9,69,103.95,True,True,False,False,False,True,True,False,False,True,0,True
25.1,1,25.1,True,False,False,True,False,True,False,False,False,False,1,False
7556.9,72,103.95,False,True,True,False,True,True,True,True,False,True,0,True
4858.7,70,68.95,False,False,True,True,True,False,True,False,False,False,0,True
6595.0,66,103.1,False,True,False,False,True,True,False,True,False,True,0,True
149.05,7,24.7,True,False,False,False,False,True,True,False,False,False,0,False
4972.1,46,110.2,True,True,False,False,True,True,True,True,False,True,1,True
1880.85,39,48.95,False,False,False,True,True,True,False,True,False,True,0,False
2045.55,32,62.45,False,False,False,False,False,False,True,False,False,True,0,True
2187.15,24,89.55,True,True,False,True,False,True,False,False,False,True,0,False
477.55,6,83.55,False,True,False,True,False,True,True,False,False,True,0,False
2976.95,37,78.9,False,False,False,False,True,True,False,True,False,True,0,True
178.7,8,20.35,False,False,False,True,False,False,False,False,False,False,0,False
5025.85,72,71.45,False,False,True,False,True,True,True,False,False,False,0,True
3353.4,71,46.35,False,False,True,True,True,False,True,True,False,True,1,False
1461.15,16,94.65,False,True,False,False,False,True,True,False,False,True,0,False
2782.4,57,49.9,False,False,False,False,True,True,True,True,False,False,0,False
1699.15,66,25.45,False,False,False,True,False,False,False,False,True,False,0,True
1496.9,17,89.15,True,True,False,False,False,True,False,False,False,True,1,False
452.2,21,20.75,False,False,False,False,False,False,False,False,False,False,0,False
4428.45,66,66.1,False,False,True,True,True,True,True,False,False,True,0,True
1322.55,17,75.4,False,False,False,False,False,True,True,False,False,True,0,True
70.45,1,70.45,False,True,False,True,False,True,False,False,False,False,0,False
3563.8,58,60.3,False,False,False,True,True,False,True,False,True,True,0,False
139.75,8,21.05,False,False,False,False,False,False,True,False,False,False,0,False
1927.3,27,69.35,False,False,False,True,True,False,False,True,True,False,0,False
3000.25,34,88.85,False,True,False,True,False,False,True,False,False,True,0,True
3021.3,30,97.0,False,True,False,True,False,True,False,False,True,True,0,False
2245.4,33,66.4,False,False,False,True,False,True,False,False,False,True,0,False
24.75,1,24.75,True,False,False,True,False,False,False,False,False,False,0,False
944.65,14,69.2,False,False,False,True,True,False,True,False,False,True,0,True
1264.2,16,79.5,False,True,False,False,False,True,False,True,True,False,0,True
4917.75,49,100.65,False,True,True,False,False,False,False,True,False,False,0,False
2012.7,19,103.3,True,True,False,True,False,False,True,True,False,False,0,True
5743.3,70,79.7,False,False,True,False,True,False,True,True,False,True,0,True
1864.65,32,61.4,False,False,False,False,True,False,True,True,False,True,0,False
1221.65,18,69.8,True,True,False,False,False,True,False,False,False,False,0,False
1390.85,37,40.55,False,False,True,True,True,True,False,True,False,True,0,False
302.35,4,75.65,True,True,False,False,False,True,False,False,False,False,0,True
1374.9,16,90.7,True,True,False,False,True,False,True,False,False,True,0,True
1336.9,17,80.5,False,True,False,True,False,True,True,False,False,True,0,True
1297.8,19,60.6,True,False,False,False,True,True,False,False,False,True,0,False
6067.4,60,101.15,False,True,True,True,False,False,True,False,False,False,0,True
1222.25,51,24.95,False,False,True,True,False,True,True,False,False,False,0,True
487.95,28,20.3,False,False,True,True,False,True,True,False,False,False,0,False
2548.55,43,60.0,True,False,True,True,False,True,False,False,False,True,0,False
835.5,42,20.25,True,False,True,True,False,False,True,False,False,False,0,False
242.05,3,78.5,True,True,False,True,False,True,False,False,False,False,0,False
44.75,1,44.75,False,False,False,False,False,False,False,False,False,False,0,False
63.75,3,19.85,False,False,False,False,False,False,False,False,False,False,0,False
6218.45,63,98.0,False,True,True,False,True,False,False,False,False,True,0,True
260.9,3,79.9,True,True,False,True,False,True,False,False,False,False,1,False
7320.9,68,107.7,True,True,False,True,True,True,True,True,False,True,0,True
2967.35,30,99.7,True,True,False,False,False,True,False,False,False,True,1,True
6333.8,60,104.7,True,True,True,False,False,False,False,False,False,True,0,True
939.7,15,58.6,False,False,False,True,False,True,False,True,False,True,0,True
4200.25,45,93.9,False,True,False,True,False,True,False,False,False,False,1,True
5950.2,70,86.45,False,False,True,False,True,False,True,True,False,True,0,False
1037.75,10,98.5,True,True,False,True,False,True,True,False,False,False,0,True
93.4,4,19.4,False,False,False,True,False,False,False,False,False,False,0,False
50.45,1,50.45,False,False,False,False,False,True,False,False,False,False,0,False
1614.9,68,24.95,False,False,True,False,False,True,True,False,False,False,0,True
1573.95,22,75.0,False,True,False,True,True,False,True,False,False,False,0,False
3624.3,38,94.65,True,True,False,True,False,True,True,False,False,True,0,True
100.25,1,100.25,False,True,False,False,False,True,False,False,False,True,0,True
1468.75,18,78.2,True,True,False,True,False,False,True,True,False,False,0,False
2607.6,29,94.2,True,True,False,True,False,True,False,True,False,False,0,False
1422.1,16,88.45,True,True,False,False,False,True,False,False,False,False,0,True
69.85,1,69.85,True,True,False,True,False,True,False,False,False,False,0,False
858.6,12,81.7,False,True,False,True,True,False,False,False,False,False,0,False
1523.4,31,50.05,True,False,False,True,False,True,False,False,True,False,0,False
324.3,4,79.9,True,True,False,True,False,True,False,False,False,False,0,False
3435.6,48,69.55,False,False,False,False,False,True,True,True,True,False,0,True
399.6,15,25.4,False,False,False,False,False,True,False,False,False,False,0,True
4549.45,50,90.1,False,True,False,True,True,True,False,True,True,True,0,False
322.5,7,44.65,False,False,False,True,False,True,False,False,False,False,0,False
3273.55,41,83.75,False,True,False,True,True,True,True,False,False,False,1,True
5375.15,68,80.35,False,True,True,True,True,False,True,False,False,False,0,False
2510.7,26,98.1,False,True,False,False,False,True,True,False,False,False,1,True
3090.05,57,53.35,False,False,True,True,False,False,False,True,False,False,0,False
61.05,3,19.55,True,False,False,False,False,False,False,False,False,False,0,False
20.9,1,20.9,False,False,False,False,False,False,False,False,False,False,0,False
955.6,19,48.95,False,False,False,True,True,True,True,False,True,False,0,False
140.4,3,54.2,True,False,False,False,False,True,False,False,False,False,0,False
1493.1,59,24.45,True,False,True,False,False,False,False,False,False,False,0,True
69.4,1,69.4,False,True,False,False,False,True,True,False,False,False,0,False
1626.05,42,40.15,False,False,False,True,True,True,True,False,False,False,0,False
541.15,7,74.9,True,True,False,False,False,True,False,False,False,False,0,True
1784.9,67,25.6,False,False,True,True,False,False,True,False,False,False,0,True
70.35,1,70.35,True,True,False,True,False,True,False,False,False,False,0,False
6075.9,66,91.7,False,False,True,True,True,False,True,True,False,True,0,True
5500.6,61,89.2,False,True,False,False,False,False,False,False,False,False,0,True
73.1,4,24.1,False,False,False,True,False,False,True,False,True,False,0,True
3229.4,42,74.15,False,True,False,False,True,True,True,False,False,False,1,False
3399.85,64,53.85,False,False,False,False,False,True,True,False,True,True,0,True
6431.05,54,115.6,False,True,False,False,True,True,True,True,True,True,1,True
19.75,1,19.75,False,False,False,True,False,True,False,False,False,False,0,False
1230.9,54,24.05,False,False,True,True,False,True,True,False,False,False,0,True
454.65,18,25.3,False,False,True,False,False,False,False,False,False,False,0,True
235.05,3,84.3,True,True,False,True,False,False,False,False,False,True,0,False
70.1,1,70.1,True,True,False,False,False,True,False,False,False,False,0,False
6595.9,72,89.75,False,False,True,False,True,False,True,True,False,True,0,True
5867.0,60,97.95,True,True,False,True,False,True,True,False,True,True,1,False
196.35,11,20.0,False,False,False,False,False,True,True,False,True,False,0,False
909.25,12,78.3,True,True,False,False,True,True,False,False,False,False,0,True
6449.15,61,103.9,False,True,False,True,False,False,True,True,True,True,0,False
762.45,39,20.7,False,False,True,False,False,False,False,False,False,False,0,False
5283.95,55,96.8,True,True,False,True,False,True,False,False,False,False,0,True
1617.5,17,94.4,True,True,False,False,True,True,False,False,False,True,0,True
785.75,37,20.15,False,False,False,True,False,False,False,False,True,False,0,False
1776.0,72,26.0,False,False,True,False,False,True,True,False,False,False,0,True
5396.25,72,77.35,False,False,True,True,False,False,True,True,False,True,1,True
574.5,8,66.05,False,False,False,False,True,False,False,True,False,False,0,False
400.3,22,19.9,False,False,False,False,False,False,True,False,False,False,0,False
84.3,1,84.3,True,True,False,False,False,False,False,False,False,True,0,False
2656.3,38,68.15,False,False,False,False,False,False,False,True,False,True,0,True
1445.95,17,80.85,True,False,False,True,False,False,False,True,True,True,0,False
5212.65,70,75.5,False,False,True,False,False,True,False,True,False,True,1,True
6440.25,72,92.45,False,False,True,False,True,False,True,True,False,True,1,True
2244.95,28,80.6,True,True,False,False,False,True,False,False,False,False,0,False
1130.0,15,83.2,False,True,False,False,False,True,False,False,False,True,0,False
6463.15,72,87.55,False,False,True,True,True,True,True,True,False,True,0,True
1131.2,11,99.55,True,True,False,False,False,True,True,False,False,False,1,True
585.95,8,81.25,True,True,False,True,False,True,False,False,False,False,1,True
6252.7,57,109.4,False,True,False,False,False,True,True,True,True,True,0,True
19.95,1,19.95,False,False,False,True,False,False,True,False,False,False,0,False
2062.15,46,45.55,True,False,False,False,True,False,True,False,False,True,0,False
587.1,30,20.7,False,False,False,True,False,False,True,False,True,False,0,False
720.45,10,75.3,True,True,False,True,True,False,True,False,False,False,1,False
2186.4,23,99.25,True,True,False,True,True,True,True,False,False,True,0,True
2979.3,32,93.4,False,True,False,True,True,True,False,False,False,True,0,False
956.65,13,73.75,False,True,False,True,True,True,False,False,False,False,0,False
3201.55,39,80.45,True,True,True,False,False,True,False,True,False,False,0,False
3973.2,44,88.15,False,True,False,False,False,True,False,False,False,True,0,False
447.9,9,49.2,False,False,False,True,False,False,False,True,False,False,1,False
1335.2,67,19.65,False,False,True,False,False,False,True,False,False,False,0,False
661.25,9,79.35,False,True,False,True,False,True,True,False,False,False,0,True
1111.85,15,79.75,True,True,False,False,False,True,False,False,False,True,0,True
7555.0,71,105.15,False,True,True,False,False,True,True,False,False,True,0,True
49.0,1,49.0,False,False,False,True,False,False,False,True,False,False,0,False
3046.15,30,100.05,True,True,False,False,False,True,True,False,False,False,0,True
69.35,1,69.35,True,True,False,True,False,True,False,False,False,False,0,False
836.35,17,49.8,False,False,False,True,False,True,True,False,False,True,0,False
272.2,3,85.8,True,True,False,False,False,False,False,True,False,False,0,False
5293.4,67,79.7,True,False,True,True,True,True,True,False,False,False,0,True
20.95,1,20.95,False,False,False,True,False,False,False,False,False,False,0,False
50.55,1,50.55,False,False,False,False,False,False,False,False,False,False,1,True
2570.0,32,79.3,False,True,False,False,False,False,True,False,False,False,1,True
798.2,41,19.5,False,False,False,True,False,False,True,False,True,False,0,False
80.55,1,80.55,True,True,False,True,False,True,True,False,False,False,0,False
44.15,1,44.15,False,False,False,False,False,False,False,False,False,False,0,False
916.9,12,84.5,True,True,False,False,False,True,True,False,False,True,0,True
6487.2,62,105.5,True,True,False,True,True,True,True,False,False,True,0,True
1855.65,22,84.3,False,True,False,False,False,True,False,False,False,True,0,False
1556.85,17,92.7,False,True,False,False,False,True,False,True,False,True,0,True
1988.05,72,26.25,False,False,True,False,False,True,True,False,False,False,0,True
5432.2,56,96.95,False,True,False,True,False,True,True,True,False,True,0,True
147.55,9,20.45,False,False,False,False,False,True,False,False,False,False,0,False
8424.9,72,115.8,False,True,True,True,True,True,True,True,False,True,0,True
2203.7,20,108.2,False,True,False,True,True,True,False,True,False,True,0,False
387.4,19,20.2,False,False,True,True,False,False,True,False,False,False,0,False
116.65,2,67.75,True,True,False,True,False,True,False,False,False,False,0,False
3045.75,53,54.9,False,False,False,True,False,False,False,True,True,False,0,False
2287.25,27,85.25,True,True,False,False,False,True,False,False,False,False,1,True
130.5,6,20.15,False,False,False,True,False,False,False,False,False,False,0,False
767.9,9,90.35,True,True,False,True,False,True,True,False,True,False,0,True
446.8,8,55.75,True,False,False,False,False,False,True,False,False,True,0,True
8100.25,71,114.6,False,True,True,False,True,False,True,True,False,True,0,True
830.7,10,80.05,False,True,False,False,False,True,False,False,False,True,0,True
20.0,1,20.0,False,False,False,True,False,False,False,False,False,False,0,False
4689.15,71,66.8,False,False,False,False,True,False,True,True,True,True,0,False
6754.35,68,100.3,True,True,False,True,False,True,True,True,True,True,0,False
3540.65,34,105.35,True,True,False,True,False,True,False,True,False,True,0,True
2184.6,26,85.2,True,True,False,True,False,True,False,True,True,True,0,False
1054.6,22,48.8,False,False,False,False,True,True,False,False,False,False,0,False
130.55,7,18.95,False,False,False,True,False,True,False,False,False,False,0,False
1540.35,20,69.8,False,True,False,False,False,True,True,False,False,False,0,False
6411.25,60,106.15,True,True,False,False,False,True,True,False,False,True,0,True
1432.55,72,20.55,True,False,True,True,False,False,True,False,False,False,0,False
7629.85,72,105.75,False,True,False,False,False,True,True,False,True,True,1,True
101.9,4,25.25,False,False,False,True,False,False,False,False,False,False,0,True
313.4,16,19.75,True,False,False,True,False,False,True,False,False,False,0,False
6312.9,62,104.85,True,True,False,False,True,True,True,False,True,False,1,True
629.55,10,60.95,False,False,False,False,False,True,False,True,False,False,0,False
2640.55,31,81.15,True,True,False,True,False,True,False,False,False,True,0,True
1372.45,71,19.1,False,False,True,False,False,False,True,False,False,False,0,False
1212.25,58,20.8,False,False,True,True,False,False,False,False,False,False,0,False
6237.05,70,90.15,False,False,True,True,True,True,True,True,False,True,0,True
6310.9,71,90.1,True,False,True,False,True,False,True,True,False,True,0,True
5031.0,69,74.1,False,False,True,True,True,False,False,True,False,False,1,True
85.05,1,85.05,True,True,False,False,False,True,False,False,False,False,1,True
8672.45,72,118.75,False,True,True,False,True,True,True,True,False,True,0,True
2196.45,26,85.9,False,True,False,False,False,False,True,True,False,False,0,False
3008.15,33,95.0,False,True,False,False,False,True,True,True,False,False,0,True
220.8,10,20.15,False,False,True,False,False,False,True,False,False,False,0,False
5779.6,57,101.3,False,True,True,False,True,False,False,True,False,False,1,True
222.65,10,21.2,True,False,False,False,False,True,False,False,False,False,0,False
914.6,39,24.2,False,False,False,False,False,True,True,False,True,False,0,True
246.3,11,20.3,False,False,False,False,False,False,False,False,False,False,0,False
2110.15,21,102.8,True,True,False,False,False,True,True,True,False,True,0,False
5560.0,68,85.3,False,False,True,False,False,False,True,True,False,True,0,True
1633.0,18,89.6,False,True,False,True,False,True,False,False,True,False,0,True
547.65,6,99.95,False,True,False,False,False,True,False,True,False,False,0,False
969.85,18,56.25,False,False,False,True,True,False,False,False,False,False,0,True
2610.65,52,50.95,False,False,False,False,False,True,True,False,True,False,0,False
6567.9,56,115.85,False,True,True,True,True,False,True,True,False,True,0,True
4747.85,45,103.65,False,True,False,True,False,True,False,True,False,False,0,True
1759.55,67,26.1,False,False,True,False,False,True,False,False,False,False,0,True
101.1,3,35.1,False,False,False,True,True,False,True,True,False,False,0,False
6496.15,65,99.1,False,True,False,True,False,True,False,False,False,True,1,False
4234.15,63,67.25,False,False,True,True,False,False,True,True,False,True,0,True
300.7,11,25.0,False,False,True,False,False,False,True,False,False,False,0,True
59.55,1,59.55,False,False,False,True,False,True,False,True,False,False,0,False
4323.35,55,77.8,False,False,True,True,False,True,False,False,False,False,0,True
1466.1,25,55.1,False,False,False,True,False,True,True,True,True,False,0,True
8684.8,72,117.8,False,True,False,True,True,True,True,True,True,True,0,True
1776.45,72,24.15,False,False,True,False,False,True,True,False,False,False,0,True
2933.95,65,45.25,False,False,True,False,False,False,False,True,False,True,0,False
4370.25,54,79.5,True,True,False,False,False,True,False,False,False,True,1,True
144.35,7,20.25,False,False,False,True,False,False,True,False,False,False,0,False
4804.75,72,64.75,False,False,True,False,True,False,True,True,False,True,0,True
1125.2,21,54.6,False,False,False,True,False,False,True,False,False,False,0,False
39.85,2,20.7,False,False,False,False,False,True,False,False,False,False,0,False
422.4,4,94.75,True,True,False,True,False,True,False,False,False,False,1,False
251.75,3,79.65,False,True,False,True,False,True,True,True,False,False,0,True
8332.15,72,115.8,False,True,True,True,True,False,True,True,False,True,0,True
314.6,6,49.45,True,False,False,False,True,True,False,False,False,False,0,False
4331.4,52,83.8,False,True,False,True,False,True,False,False,False,False,0,False
6382.0,69,95.35,False,True,False,True,False,True,True,False,False,True,1,True
740.3,8,94.7,True,True,False,True,False,True,False,False,False,False,0,False
600.15,8,74.05,False,True,False,False,False,True,False,False,False,False,1,False
5538.8,63,89.6,False,True,False,False,False,True,False,False,False,False,1,True
7049.5,60,116.6,False,True,False,True,True,True,False,True,True,True,0,True
690.5,12,54.2,False,False,False,False,True,False,True,True,False,False,0,False
279.3,13,19.3,False,False,False,False,False,True,False,False,False,False,0,False
1427.55,22,65.05,False,False,False,True,True,False,False,False,False,True,0,True
452.7,5,92.5,True,True,False,True,False,True,False,False,False,False,0,True
19.45,1,19.45,False,False,False,False,False,False,True,False,False,False,0,False
1709.15,72,24.05,False,False,True,False,False,True,True,False,False,False,0,True
53.15,2,18.75,False,False,False,False,False,False,False,False,False,False,0,False
777.35,40,20.15,False,False,True,False,False,False,True,False,False,False,0,False
860.85,44,20.0,False,False,False,True,False,False,True,False,True,False,0,False
5012.1,71,71.0,False,False,False,True,True,True,True,True,True,True,1,False
166.3,2,75.55,True,True,False,False,False,True,False,False,False,False,0,True
2404.1,26,93.6,True,True,False,True,False,True,False,False,False,False,1,True
70.0,1,70.0,True,True,False,True,False,True,True,False,False,False,0,False
24.4,1,24.4,False,False,False,False,False,False,False,False,False,False,0,False
4820.15,65,74.8,False,False,True,True,True,True,True,True,False,False,0,False
209.9,3,65.25,False,False,False,True,False,True,False,True,False,False,0,True
610.75,13,50.55,False,False,False,True,False,True,False,True,False,False,0,False
3409.6,33,104.4,True,True,False,False,False,True,True,False,False,True,0,True
70.7,1,70.7,False,True,False,False,False,True,False,False,False,False,0,False
155.35,4,45.25,False,False,False,True,False,False,True,False,False,False,0,False
144.0,2,70.3,True,True,False,True,False,True,False,False,False,False,0,False
7875.0,72,108.95,False,True,True,True,True,True,True,True,False,True,0,True
911.6,37,26.45,False,False,False,False,False,False,True,False,False,False,0,True
1270.2,15,86.2,True,True,False,False,True,False,False,False,False,False,0,False
478.1,23,19.65,False,False,False,False,False,True,False,False,True,False,0,False
1561.5,30,51.2,False,False,False,False,False,False,True,True,False,False,0,False
761.85,42,19.05,True,False,False,False,False,True,True,False,True,False,0,False
2282.95,32,74.75,False,False,False,False,True,False,False,False,True,False,0,True
1615.1,22,75.8,False,True,False,False,False,True,True,False,False,False,0,True
1097.15,42,25.1,False,False,False,True,False,True,True,False,False,False,0,False
369.3,8,44.45,False,False,False,False,False,False,False,False,False,False,0,False
6725.3,65,104.3,False,True,True,False,True,True,True,False,False,False,0,True
31.55,2,19.5,False,False,False,False,False,False,False,False,False,False,0,False
6293.2,70,89.0,False,False,True,False,True,True,True,True,False,True,0,True
432.5,22,20.15,False,False,False,True,False,False,False,False,False,False,0,False
321.75,4,74.9,True,True,False,False,False,True,False,False,False,False,1,True
147.15,2,74.9,False,True,False,False,False,False,False,False,False,False,0,True
2434.45,67,36.15,False,False,True,False,True,False,True,False,False,True,0,False
532.1,25,19.2,False,False,False,False,False,True,False,False,False,False,0,False
375.25,20,19.25,False,False,False,False,False,False,True,False,False,False,0,False
125.95,2,61.2,False,False,False,False,True,True,False,False,False,False,0,False
1042.65,51,20.45,False,False,True,True,False,False,False,False,False,False,0,False
1620.25,46,35.05,False,False,False,False,True,False,True,False,False,True,0,False
2387.75,25,100.25,True,True,False,False,False,True,False,False,False,True,0,True
659.35,13,44.0,False,False,False,True,False,False,False,False,False,False,0,False
2660.2,25,102.8,False,True,False,False,True,True,False,False,False,True,1,True
1285.8,26,50.35,False,False,False,True,False,False,True,False,True,False,0,False
4211.55,43,100.0,True,True,False,True,False,True,False,True,True,False,0,True
377.55,19,20.0,True,False,False,True,False,True,False,False,False,False,0,False
990.9,10,99.85,True,True,False,True,False,True,True,True,False,True,0,False
193.8,2,94.2,False,True,False,False,False,True,False,False,False,False,0,True
6058.95,72,86.4,False,False,True,False,True,True,True,True,False,True,0,True
964.9,18,58.4,False,False,False,True,True,True,False,False,False,True,1,True
